fund_key,nome,cnpj,gestor,classe_anbima,patrimonio_liquido,publico_alvo,taxa_administracao_cvm_mensal_pct,referencia_fundo_kinea,eh_fundo_kinea,source
CNPJ:37.715.552/0001-96,ITAÚ PVT PREV HUNTER TOTAL RETURN FIF CIC MULT - RESP LIMITADA,37.715.552/0001-96,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,118530703.48,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.728.756/0001-61,KINEA PREV ATLAS BTG PACTUAL FIC DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.728.756/0001-61,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,127794569.18,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.728.799/0001-47,KINEA PREV ATLAS XP SEGUROS FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,37.728.799/0001-47,XP VIDA E PREVIDÊNCIA S.A.,Previdência Multimercado Livre,238581253.16,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.729.228/0001-27,KINEA PREV ATLAS FIF MULTIMERCADO RESPONSABILIDADE LIMITADA,37.729.228/0001-27,KINEA INVESTIMENTOS LTDA.,Previdência Multimercado Livre,912060276.46,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.730.471/0001-65,KINEA PREV ATLAS FIF CIC MULTIMERCADO RESP LIMITADA,37.730.471/0001-65,KINEA INVESTIMENTOS LTDA.,Previdência Multimercado Livre,493846659.67,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.750.319/0001-44,051 CATALUNYA ICATU PREVIDENCIÁRIO QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,37.750.319/0001-44,ZERO CINCO UM CAPITAL GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,25546540.79,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.805.765/0001-09,SANTA CAROLINA PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.805.765/0001-09,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,32248451.73,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.805.877/0001-60,LUPA 3 PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.805.877/0001-60,TURIM 21 INVESTIMENTOS LTDA,Previdência Multimercado Livre,48728238.22,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.805.950/0001-01,WALTER PREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.805.950/0001-01,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,23534612.76,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.805.999/0001-56,BARUCH PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.805.999/0001-56,ARTON GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,15095770.58,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.821.575/0001-85,ICATU VANGUARDA LB QUALIFICADO FIE I PREVIDENCIA FC DE FIF MULT CRED PRIV - RESP LIMITADA,37.821.575/0001-85,ICATU VANGUARDA GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,2734459.08,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.828.502/0001-15,DAHLIA 70 VALOR PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,37.828.502/0001-15,DAHLIA CAPITAL GESTÃO DE RECURSOS LTDA.,Previdência Multimercado Livre,11281823.83,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.829.187/0001-40,LEGACY CAPITAL PREVIDENCIÁRIO PS FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,37.829.187/0001-40,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,228842866.53,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.829.233/0001-01,LEGACY CAPITAL BS PREVIDÊNCIA FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,37.829.233/0001-01,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,121631085.14,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.842.935/0001-25,CTBG PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.842.935/0001-25,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,30040720.48,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.842.970/0001-44,V V C PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.842.970/0001-44,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,55530124.14,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.844.799/0001-02,LEGACY CAPITAL B PREVIDÊNCIA FIFE MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA,37.844.799/0001-02,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,179279852.94,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.844.994/0001-32,LIS ICATU 70 PREVIDENCIÁRIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,37.844.994/0001-32,LIS CAPITAL - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,Previdência Multimercado Livre,8820098.83,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.887.913/0001-81,NEEJ PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,37.887.913/0001-81,MONTE BRAVO GESTÃO PATRIMONIAL LTDA.,Previdência Multimercado Livre,65936536.32,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.887.955/0001-12,FAMILIA PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,37.887.955/0001-12,XP ADVISORY GESTAO DE RECURSOS LTDA,Previdência Multimercado Livre,40864543.61,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.893.304/0001-35,VINLAND MACRO PREV ICATU QUALIFICADO I FIF CIC MULTIMERCADO RESP LIMITADA,37.893.304/0001-35,VINLAND CAPITAL MANAGEMENT GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,13153433.15,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.900.124/0001-33,XP LONG BIASED XP SEGUROS PREV 1 FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,37.900.124/0001-33,XP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,1560428.6,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.900.216/0001-13,XP SEGUROS SUPERPREV 2 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,37.900.216/0001-13,XP VIDA E PREVIDÊNCIA S.A.,Previdência Multimercado Livre,544107385.95,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.910.253/0001-02,JGP MULTIMERCADO PREVIDENCIÁRIO ICATU FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,37.910.253/0001-02,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,34106773.3,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.927.544/0001-03,BTG PACTUAL ABSOLUTO LS MASTER PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,37.927.544/0001-03,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,Previdência Multimercado Livre,11011010.66,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.987.367/0001-50,VINCI EQUILÍBRIO PREVIDÊNCIA MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA,37.987.367/0001-50,VINCI SOLUÇÕES DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,41360167.53,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:37.993.822/0001-20,KADIMA B PREVIDÊNCIA FIFE FIF  - CLASSE DE INVESTIMENTO MULT - RESP  LIMITADA,37.993.822/0001-20,KADIMA GESTAO DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,38246795.61,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.015.773/0001-14,JGP PREVIDENCIÁRIO MULTIMERCADO ICATU SEGUROS FIC DE FI FINANCEIRO - RESPONSABILIDADE LIMITADA,38.015.773/0001-14,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,14888199.58,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.027.087/0001-63,ICATU SEG PREV QUALIFICADO FVI MULTIESTRATÉGIA FIF MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,38.027.087/0001-63,AZ GUIDANCE GESTÃO DE PATRIMÔNIO LTDA.,Previdência Multimercado Livre,68.16,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.028.763/0001-13,UBS CONSENSO CIO ALLOCATION PREV ICATU FI FINANCEIRO - CI MULT - RESP LIMITADA,38.028.763/0001-13,UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.,Previdência Multimercado Livre,16407656.25,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.033.115/0001-55,DAHLIA GLOBAL 50 ICATU PREVIDÊNCIA FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.033.115/0001-55,DAHLIA CAPITAL GESTÃO DE RECURSOS LTDA.,Previdência Multimercado Livre,5197312.74,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.034.988/0001-82,KINEA PREV II XTR RED FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,38.034.988/0001-82,KINEA INVESTIMENTOS LTDA.,Previdência Multimercado Livre,43408087.71,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.075.290/0001-05,JGP BP PREVIDENCIÁRIO FIF DA CLASSE DE INV EM COTAS MULTIMERCADO CRED PRIV RL,38.075.290/0001-05,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,18444468.3,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.082.985/0001-14,SULAMÉRICA PREV JGP 70 ESG FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,38.082.985/0001-14,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,3314198.13,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.090.070/0001-50,ACE CAPITAL PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,38.090.070/0001-50,ACE CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,315334342.27,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.090.099/0001-32,VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA,38.090.099/0001-32,VINLAND CAPITAL MANAGEMENT GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,286383902.1,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.090.128/0001-66,ACE CAPITAL PREV RED FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,38.090.128/0001-66,ACE CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,156434752.62,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.108.976/0001-55,ITAÚ FLEXPREV ENSEADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,38.108.976/0001-55,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,157898282.19,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.110.005/0001-40,SAFRA PREV MERCADO IMOBILIARIO FIF PREVIDENCIÁRIO CIC MULTIMERCADO CRÉDITO PRIV PREV RESP LIMITADA,38.110.005/0001-40,SAFRA GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,24420605.31,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.110.038/0001-90,SAFRA PREV MERCADO IMOBILIARIO MASTER FIF PREVIDENCIÁRIO CI MULTI CRED PRIV PREV RESP LIMITADA,38.110.038/0001-90,SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Previdência Multimercado Livre,24548965.37,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.132.871/0001-31,JGP SULAMÉRICA PREVIDENCIÁRIO TIPO 2 FIF DA CLASSE DE INV EM COTAS MULTIMERCADO CRED PRIV RL,38.132.871/0001-31,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,3917325.05,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.134.900/0001-02,BRADESCO BVP 142 FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA,38.134.900/0001-02,BANCO BRADESCO S.A.,Previdência Multimercado Livre,61197367.45,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.195.881/0001-16,BUZA FIF- CLASSE DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA,38.195.881/0001-16,RAFTER GESTÃO DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,59418069.66,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.236.291/0001-94,OCEANA LONG BIASED ADVISORY XP SEGUROS PREV FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.236.291/0001-94,OCEANA INVESTIMENTOS ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,Previdência Multimercado Livre,42442527.24,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.243.460/0001-13,ITAÚ FLEXPREV HIMALAIA FIF DA CIC MULT CRÉD PRIV - RESPO LIMITADA,38.243.460/0001-13,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,58435828.05,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.243.520/0001-06,ITAÚ FLEXPREV BORNAL FIF CIC MULT CRÉD PRIV - RESP LIMITADA,38.243.520/0001-06,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,111135520.2,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.243.964/0001-33,ITAÚ FLEXPREV LAWNEC FIF CIC MULT CRÉD PRIV - RESP LIMITADA,38.243.964/0001-33,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,29188495.21,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.249.045/0001-77,NOVUS PREV INSTITUCIONAL XP SEGUROS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA,38.249.045/0001-77,NOVUS CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,5105766.97,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.249.176/0001-54,NOVUS MACRO PREV II FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA,38.249.176/0001-54,NOVUS CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,5001339.83,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.250.097/0001-63,OCEANA LONG BIASED ADVISORY PREV MASTER FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.250.097/0001-63,OCEANA INVESTIMENTOS ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,Previdência Multimercado Livre,55891276.05,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.252.543/0001-79,ITAÚ FLEXPREV CADU FIF CIC MULT CRÉD PRIV - RESP LIMITADA,38.252.543/0001-79,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,41738126.12,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.262.364/0001-12,SAFRA PREV BUILDING BLOCK LONG BIASED FIF PREVIDENCIÁRIO CIC MULTIMERCADO PREV RESP LIMITADA,38.262.364/0001-12,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,Previdência Multimercado Livre,6999177.86,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.263.020/0001-28,SAFRA PREV INTERNACIONAL MASTER FIF PREVIDENCIÁRIO CI MULTIMERCADO CRÉDITO PRIV PREV RESP LIMITADA,38.263.020/0001-28,SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Previdência Multimercado Livre,544353201.98,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.263.078/0001-71,SAFRA PREV INTERNACIONAL FIF PREVIDENCIÁRIO CIC MULTIMERCADO CRÉDITO PRIVADO PREVID RESP LIMITADA,38.263.078/0001-71,SAFRA GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,535163970.98,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.263.360/0001-59,VENETO 70 ICATU PREVIDENCIÁRIO FI FINANCEIRO - CI MULT - RESP LIMITADA,38.263.360/0001-59,VÊNETO GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,6560027.44,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.263.435/0001-00,BRADESCO WASTAFEL FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA,38.263.435/0001-00,BWAG GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,30126987.45,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.267.841/0001-32,OCEANA LONG BIASED ADVISORY PREV II FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.267.841/0001-32,OCEANA INVESTIMENTOS ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,Previdência Multimercado Livre,13480757.77,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.267.899/0001-86,ITAÚ FLEXPREV TRIO FIF CIC MULT CRÉD PRIV - RESPONSABILIDADE LIMITADA,38.267.899/0001-86,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,14312395.72,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.280.851/0001-08,PORTO SEGURO LEGACY CAPITAL PREVIDENCIÁRIO FIF EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,38.280.851/0001-08,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,14113248.27,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.280.927/0001-03,LEGACY CAPITAL PREVIDENCIÁRIO ZURICH FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO,38.280.927/0001-03,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Previdência Multimercado Livre,26595984.46,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.281.055/0001-90,FORPUS 70 ZURICH PREVIDENCIARIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.281.055/0001-90,FORPUS CAPITAL GESTÃO DE RECURSOS LTDA.,Previdência Multimercado Livre,1107608.36,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.281.141/0001-00,SHARP EQUITY VALUE PREVIDÊNCIA MASTER II FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.281.141/0001-00,SHARP CAPITAL GESTORA DE RECURSOS LTDA,Previdência Multimercado Livre,24131051.98,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.281.263/0001-99,JGP SVP MULTIMERCADO PREVIDENCIÁRIO TIPO 2 FIC DE FI FINANCEIRO - RESPONSABILIDADE LIMITADA,38.281.263/0001-99,JGP GESTÃO DE RECURSOS LTDA,Previdência Multimercado Livre,19340995.39,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.287.055/0001-05,KADIMA MASTER PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,38.287.055/0001-05,KADIMA GESTAO DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,23030718.55,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.287.137/0001-41,KADIMA IVP II FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,38.287.137/0001-41,KADIMA GESTAO DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,3627253.87,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.287.187/0001-29,KADIMA IVP I FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,38.287.187/0001-29,KADIMA GESTAO DE INVESTIMENTOS LTDA,Previdência Multimercado Livre,19718801.43,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.306.109/0001-24,SHARP EQUITY VALUE RED PREVIDÊNCIA FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.306.109/0001-24,SHARP CAPITAL GESTORA DE RECURSOS LTDA,Previdência Multimercado Livre,12790668.7,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.306.125/0001-17,ICATU SEG PREV QUALIFICADO FVI EQUITIES FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,38.306.125/0001-17,AZ GUIDANCE GESTÃO DE PATRIMÔNIO LTDA.,Previdência Multimercado Livre,866118.08,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:38.306.746/0001-09,ITAÚ FLEXPREV SOUL FIF MULT CRÉD PRIV- RESPONSABILIDADE LIMITADA,38.306.746/0001-09,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Previdência Multimercado Livre,74346431.72,Profissional,,Kinea Alpes Prev XP Seg RF CP FICFI,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
